id,stage,family,semantic_label,kernel,nvtx,duration_ns,dram_bytes,bf16_flops,fp32_flops,l2_bytes,ncu_bf16_peak_ops,ncu_dram_peak_bytes,dram_util_pct,tensor_active_pct,sm_util_pct,l2_util_pct,occupancy_pct,issue_active_pct,bf16_counter_peak_pct
485,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,33376.0,15086464.0,2566914048.0,1179648.0,80223456.0,7717638144.0,28753920.0,52.47,66.52,66.52,39.69,8.33,8.63,33.26
486,vlm,Norm / residual,Vision: residual / LayerNorm variant 8,triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera1,6432.0,2649856.0,0.0,13467648.0,3619616.0,1498644480.0,5513216.0,48.06,0.0,16.19,12.18,22.67,22.98,0.0
487,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12192.000000000002,4001792.0,679477248.0,589824.0,22085600.0,2783248384.0,10493952.0,38.13,48.83,48.83,30.25,8.33,9.25,24.41
488,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12128.000000000002,4002176.0,679477248.0,589824.0,22089664.0,2773762048.0,10452992.0,38.29,48.99,48.99,30.34,8.33,9.25,24.5
489,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12096.0,4003456.0,679477248.0,589824.0,22064512.0,2764666880.0,10420224.0,38.42,49.15,49.15,30.4,8.33,9.26,24.58
490,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,14176.000000000002,2086528.0,402653184.0,4259840.0,12285056.0,3303135232.0,12214272.0,17.08,24.38,24.38,18.27,8.29,11.61,12.19
491,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,6848.0,2698368.0,0.0,2260992.0,3419776.0,1602342912.0,5865472.0,46.0,0.0,11.08,11.55,21.04,14.45,0.0
492,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12128.000000000002,4002176.0,679477248.0,589824.0,22083840.0,2776881152.0,10420224.0,38.41,48.94,48.94,30.34,8.33,9.19,24.47
493,vlm,Norm / residual,Vision: residual / LayerNorm variant 9,triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera1,7328.000000000001,3267328.0,0.0,14704652.0,4771296.0,1703600128.0,6291456.0,51.93,0.0,17.58,13.33,45.49,24.8,0.0
494,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera1,30368.0,13043712.0,2566914048.0,15634178.0,82827648.0,6893385728.0,26165248.0,49.85,74.47,74.47,45.62,39.14,12.66,37.24
495,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,33632.0,15094272.0,2566914048.0,1179648.0,80226176.0,7792521216.0,28991488.0,52.06,65.88,65.88,39.35,8.33,8.59,32.94
496,vlm,Norm / residual,Vision: residual / LayerNorm variant 6,triton_red_fused_add_native_layer_norm_view_6,vlm.vision.camera1,4640.000000000001,1325184.0,0.0,11333632.0,2383808.0,1074249728.0,3948544.0,33.56,0.0,17.19,8.55,22.73,27.15,0.0
497,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11968.000000000002,4001280.0,679477248.0,589824.0,22084864.0,2733557760.0,10289152.0,38.89,49.71,49.71,30.79,8.33,9.26,24.86
498,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12192.000000000002,4004480.0,679477248.0,589824.0,22038816.0,2788028416.0,10493952.0,38.16,48.74,48.74,30.13,8.33,9.32,24.37
499,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12096.0,4000000.0,679477248.0,589824.0,22084128.0,2769188864.0,10420224.0,38.39,49.07,49.07,30.4,8.33,9.3,24.54
500,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,14272.000000000002,2089088.0,402653184.0,4259840.0,12288000.0,3323080704.0,12271616.0,17.02,24.23,24.23,18.15,8.29,11.6,12.12
501,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,7072.0,2698752.0,0.0,2260992.0,3438496.0,1655152640.0,6086656.0,44.34,0.0,10.73,11.19,20.91,14.68,0.0
502,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11968.000000000002,3998208.0,679477248.0,589824.0,22084288.0,2731413504.0,10280960.0,38.89,49.75,49.75,30.82,8.33,9.29,24.88
503,vlm,Norm / residual,Vision: residual / LayerNorm variant 7,triton_red_fused_add_native_layer_norm_view_7,vlm.vision.camera1,5248.0,1971200.0,0.0,14757888.0,2976768.0,1218435072.0,4521984.0,43.59,0.0,23.08,11.23,40.74,34.1,0.0
504,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera1,30464.0,13047168.0,2566914048.0,15620535.0,82837376.0,6918436864.0,26255360.0,49.69,74.21,74.21,45.47,39.43,12.7,37.1
505,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,33536.0,15098368.0,2566914048.0,1179648.0,80228576.0,7773208576.0,28901376.0,52.24,66.05,66.05,39.47,8.33,8.61,33.02
506,vlm,Norm / residual,Vision: residual / LayerNorm variant 8,triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera1,6560.000000000001,2637440.0,0.0,13467648.0,3620224.0,1526337536.0,5611520.0,47.0,0.0,15.9,11.96,22.66,21.97,0.0
507,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12032.000000000002,3999744.0,679477248.0,589824.0,22085888.0,2744412160.0,10321920.0,38.75,49.52,49.52,30.68,8.33,9.2,24.76
508,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12032.000000000002,3999360.0,679477248.0,589824.0,22048416.0,2748700672.0,10354688.0,38.62,49.44,49.44,30.56,8.33,9.27,24.72
509,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11904.000000000002,4002688.0,679477248.0,589824.0,22086816.0,2722179072.0,10256384.0,39.03,49.92,49.92,30.92,8.33,9.33,24.96
510,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,14240.0,2095232.0,402653184.0,4259840.0,12263008.0,3313817600.0,12247040.0,17.11,24.3,24.3,18.22,8.29,11.68,12.15
511,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,6720.0,2702080.0,0.0,2260992.0,3434944.0,1572284416.0,5783552.0,46.72,0.0,11.29,11.79,21.16,14.68,0.0
512,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12032.000000000002,3998336.0,679477248.0,589824.0,22067008.0,2752286720.0,10330112.0,38.71,49.38,49.38,30.58,8.33,9.29,24.69
513,vlm,Norm / residual,Vision: residual / LayerNorm variant 9,triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera1,7328.000000000001,3248640.0,0.0,14704644.0,4771968.0,1704677376.0,6291456.0,51.64,0.0,17.57,13.33,45.77,23.76,0.0
514,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera1,30784.000000000004,13040896.0,2566914048.0,15610154.0,82830368.0,6996723712.0,26533888.0,49.15,73.37,73.37,44.94,39.22,12.63,36.69
515,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,33696.00000000001,15098240.0,2566914048.0,1179648.0,80222784.0,7819851776.0,29065216.0,51.95,65.65,65.65,39.22,8.33,8.6,32.83
516,vlm,Norm / residual,Vision: residual / LayerNorm variant 6,triton_red_fused_add_native_layer_norm_view_6,vlm.vision.camera1,4576.0,1326464.0,0.0,11333632.0,2422624.0,1062086656.0,3899392.0,34.02,0.0,17.39,8.74,22.93,28.36,0.0
517,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12064.0,3998208.0,679477248.0,589824.0,22083968.0,2757289984.0,10371072.0,38.55,49.29,49.29,30.54,8.33,9.29,24.64
518,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11936.0,3999616.0,679477248.0,589824.0,22064512.0,2727569408.0,10256384.0,39.0,49.82,49.82,30.83,8.33,9.34,24.91
519,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12128.000000000002,4003840.0,679477248.0,589824.0,22082592.0,2776446976.0,10436608.0,38.36,48.95,48.95,30.31,8.33,9.2,24.47
520,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,14208.0,2094848.0,402653184.0,4259840.0,12269728.0,3311892480.0,12238848.0,17.12,24.32,24.32,18.25,8.29,11.52,12.16
521,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,6880.0,2704640.0,0.0,2260992.0,3438240.0,1608155136.0,5898240.0,45.86,0.0,11.05,11.52,21.02,14.88,0.0
522,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11840.0,4002304.0,679477248.0,589824.0,22066944.0,2709557248.0,10182656.0,39.31,50.15,50.15,31.03,8.33,9.3,25.08
523,vlm,Norm / residual,Vision: residual / LayerNorm variant 7,triton_red_fused_add_native_layer_norm_view_7,vlm.vision.camera1,5184.000000000001,1986560.0,0.0,14757888.0,2955840.0,1192302592.0,4415488.0,44.99,0.0,23.6,11.47,40.51,32.72,0.0
524,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera1,30336.000000000004,13036928.0,2566914048.0,15604414.0,82826752.0,6892478464.0,26157056.0,49.84,74.48,74.48,45.62,40.1,12.63,37.24
525,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,33568.0,15089280.0,2566914048.0,1179648.0,80223040.0,7784138752.0,28934144.0,52.15,65.95,65.95,39.4,8.33,8.59,32.98
526,vlm,Norm / residual,Vision: residual / LayerNorm variant 8,triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera1,6432.0,2645888.0,0.0,13467648.0,3635616.0,1495263232.0,5505024.0,48.06,0.0,16.23,12.2,22.67,22.18,0.0
527,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11968.000000000002,3998336.0,679477248.0,589824.0,22081536.0,2736568320.0,10305536.0,38.8,49.66,49.66,30.75,8.33,9.34,24.83
528,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11936.0,3999616.0,679477248.0,589824.0,22082176.0,2724114432.0,10248192.0,39.03,49.89,49.89,30.89,8.33,9.32,24.94
529,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11968.000000000002,4001792.0,679477248.0,589824.0,22068128.0,2735204352.0,10289152.0,38.89,49.68,49.68,30.74,8.33,9.37,24.84
530,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,14336.000000000002,2100736.0,402653184.0,4259840.0,12279456.0,3338092544.0,12337152.0,17.03,24.12,24.12,18.12,8.29,11.6,12.06
531,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,6944.000000000001,2722048.0,0.0,2260992.0,3439232.0,1621024768.0,5947392.0,45.77,0.0,10.95,11.43,20.82,14.45,0.0
532,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11968.000000000002,4002688.0,679477248.0,589824.0,22084128.0,2733500416.0,10289152.0,38.9,49.71,49.71,30.78,8.33,9.15,24.86
533,vlm,Norm / residual,Vision: residual / LayerNorm variant 9,triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera1,7232.0,3261824.0,0.0,14704640.0,4758144.0,1682358272.0,6209536.0,52.53,0.0,17.8,13.51,45.32,24.42,0.0
534,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera1,30368.0,13037952.0,2566914048.0,15609223.0,82826528.0,6902681600.0,26165248.0,49.83,74.37,74.37,45.57,39.22,12.61,37.19
535,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,33280.0,15089792.0,2566914048.0,1179648.0,80206336.0,7726118912.0,28712960.0,52.55,66.45,66.45,39.69,8.33,8.62,33.22
536,vlm,Norm / residual,Vision: residual / LayerNorm variant 6,triton_red_fused_add_native_layer_norm_view_6,vlm.vision.camera1,4480.0,1323520.0,0.0,11333632.0,2419104.0,1039468544.0,3825664.0,34.6,0.0,17.77,8.92,22.59,27.19,0.0
537,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11968.000000000002,4002048.0,679477248.0,589824.0,22083360.0,2736734208.0,10305536.0,38.83,49.66,49.66,30.74,8.33,9.29,24.83
538,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12032.000000000002,4002560.0,679477248.0,589824.0,22084928.0,2751604736.0,10371072.0,38.59,49.39,49.39,30.6,8.33,9.23,24.69
539,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12064.0,4003968.0,679477248.0,589824.0,22086304.0,2752468992.0,10346496.0,38.7,49.37,49.37,30.58,8.33,9.35,24.69
540,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,14304.0,2081920.0,402653184.0,4259840.0,12283008.0,3337533440.0,12320768.0,16.9,24.13,24.13,18.28,8.29,11.69,12.06
541,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,6912.0,2698752.0,0.0,2260992.0,3435936.0,1623597056.0,5947392.0,45.38,0.0,10.93,11.41,21.01,14.77,0.0
542,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12128.000000000002,4002560.0,679477248.0,589824.0,22082432.0,2775558144.0,10436608.0,38.35,48.96,48.96,30.34,8.33,9.3,24.48
543,vlm,Norm / residual,Vision: residual / LayerNorm variant 7,triton_red_fused_add_native_layer_norm_view_7,vlm.vision.camera1,5088.0,1954816.0,0.0,14757888.0,2978112.0,1174941696.0,4333568.0,45.11,0.0,23.95,11.64,40.57,34.09,0.0
544,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera1,30400.0,13038464.0,2566914048.0,15653015.0,82828960.0,6908987392.0,26238976.0,49.69,74.31,74.31,45.5,39.2,12.77,37.15
545,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,33536.0,15099904.0,2566914048.0,1179648.0,80220576.0,7775049728.0,28925952.0,52.2,66.03,66.03,39.43,8.33,8.6,33.01
546,vlm,Norm / residual,Vision: residual / LayerNorm variant 8,triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera1,6432.0,2642304.0,0.0,13467648.0,3621728.0,1490233344.0,5480448.0,48.21,0.0,16.28,12.25,22.82,22.78,0.0
547,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11904.000000000002,4001280.0,679477248.0,589824.0,22084192.0,2719801344.0,10223616.0,39.14,49.97,49.97,30.93,8.33,9.3,24.98
548,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12032.000000000002,4002560.0,679477248.0,589824.0,22084032.0,2743769088.0,10330112.0,38.75,49.53,49.53,30.66,8.33,9.24,24.76
549,vlm,QKV,Vision: V projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,12352.000000000002,4006144.0,679477248.0,589824.0,22067744.0,2825408512.0,10616832.0,37.73,48.1,48.1,29.76,8.33,9.28,24.05
550,vlm,Vision attention,Vision: FlashAttention split-KV attention,"void pytorch_flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,14400.000000000002,2100480.0,402653184.0,4259840.0,12267872.0,3346528256.0,12361728.0,16.99,24.06,24.06,18.29,8.3,11.54,12.03
551,vlm,Vision attention,Vision: FlashAttention split-KV combine,"void pytorch_flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<96, 64, 128, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 64, 128, 4, cutlass::bfloat16_t>>, 16, 1, 0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,6944.000000000001,2706048.0,0.0,2260992.0,3418368.0,1615290368.0,5931008.0,45.63,0.0,10.99,11.47,21.05,14.88,0.0
552,vlm,O projection,Vision: attention output projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,11968.000000000002,4001152.0,679477248.0,589824.0,22081408.0,2739456000.0,10321920.0,38.76,49.61,49.61,30.72,8.33,9.32,24.8
553,vlm,Norm / residual,Vision: residual / LayerNorm variant 9,triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera1,7264.0,3278848.0,0.0,14704648.0,4771840.0,1690435584.0,6242304.0,52.53,0.0,17.72,13.45,45.4,24.01,0.0
554,vlm,FFN up,Vision: FFN up + bias + GELU,triton_tem_fused_addmm_gelu_native_layer_norm_t_view_5,vlm.vision.camera1,30560.0,13038848.0,2566914048.0,15729532.0,82830976.0,6944890880.0,26353664.0,49.48,73.92,73.92,45.31,39.66,12.88,36.96
555,vlm,FFN down,Vision: FFN down + bias,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera1,33792.00000000001,15089408.0,2566914048.0,1179648.0,80224256.0,7818135552.0,29147136.0,51.77,65.67,65.67,39.2,8.33,8.57,32.83
556,vlm,Norm / residual,Vision: residual / LayerNorm variant 10,triton_red_fused_add_native_layer_norm_view_10,vlm.vision.camera1,4992.000000000001,1306752.0,0.0,13631488.0,2371328.0,1149763584.0,4259840.0,30.68,0.0,23.1,7.97,44.79,36.2,0.0
557,vlm,Other,Vision: image-to-text projection + bias + scale,triton_tem_fused_add_addmm_mul_native_layer_norm_t_view_11,vlm.vision.camera1,23744.0,6142592.0,1207959552.0,1048576.0,57995200.0,5457455104.0,20463616.0,30.02,44.27,44.27,40.51,8.32,6.93,22.13
558,vlm,Other,Vision: input cast/layout,triton_poi_fused__to_copy_convolution_0,vlm.vision.camera2,2720.0,658432.0,0.0,0.0,1022048.0,630956032.0,2310144.0,28.5,0.0,4.84,7.37,16.19,7.23,0.0
559,vlm,Other,"Vision: NCHW to NHWC layout (1568, 1, 1)","void cudnn::nchwToNhwcKernel<__nv_bfloat16, float, float, 0, 1, 2>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",vlm.vision.camera2,4576.0,380672.0,0.0,150528.0,1730336.0,1055893504.0,3891200.0,9.78,0.0,38.74,14.84,77.12,55.85,0.0
560,vlm,Other,"Vision: NCHW to NHWC layout (7, 1, 1152)","void cudnn::nchwToNhwcKernel<__nv_bfloat16, float, float, 0, 1, 2>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",vlm.vision.camera2,15040.000000000002,1704832.0,0.0,677376.0,8218528.0,3461963776.0,12959744.0,13.15,0.0,61.52,22.98,81.59,68.06,0.0
561,vlm,Other,Vision: patch embedding convolution,sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x16x64_stage1_warpsize4x1x1_g1_tensor16x8x8_aligna4_alignc4_execute_kernel__5x_cudnn,vlm.vision.camera2,40480.00000000001,6155648.0,0.0,294912.0,55583104.0,9446647808.0,34889728.0,17.64,15.98,17.53,43.68,12.95,19.2,0.0
562,vlm,Other,Vision: NHWC to NCHW layout,"void cudnn::nhwcToNchwKernel<float, __nv_bfloat16, float, 1, 0, 0>(cudnn::nhwc2nchw_params_t<T3>, const T1 *, T2 *)",vlm.vision.camera2,3936.0,1314560.0,0.0,294912.0,1964960.0,912164864.0,3342336.0,39.33,0.0,8.79,10.01,44.4,9.8,0.0
563,vlm,Norm / residual,Vision: patch embedding / LayerNorm part 1,triton_red_fused__to_copy_add_convolution_embedding_native_layer_norm_transpose_view_1,vlm.vision.camera2,4224.000000000001,1308160.0,0.0,4571136.0,2484864.0,979517440.0,3604480.0,36.29,0.0,12.53,17.19,22.97,18.0,0.0
564,vlm,Norm / residual,Vision: patch embedding / LayerNorm part 2,triton_per_fused__to_copy_add_convolution_embedding_native_layer_norm_transpose_view_2,vlm.vision.camera2,2144.0,35328.0,0.0,352256.0,176576.0,497070080.0,1802240.0,1.96,0.0,2.16,2.09,8.09,5.63,0.0
565,vlm,Norm / residual,Vision: patch embedding / LayerNorm part 3,triton_poi_fused__to_copy_add_convolution_embedding_native_layer_norm_transpose_view_3,vlm.vision.camera2,4128.0,1340800.0,0.0,1916928.0,2149344.0,958914560.0,3530752.0,37.97,0.0,12.55,14.33,44.8,18.65,0.0
566,vlm,QKV,Vision: Q projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera2,11968.000000000002,3999616.0,679477248.0,589824.0,22066496.0,2727966720.0,10297344.0,38.84,49.82,49.82,30.81,8.33,9.28,24.91
567,vlm,QKV,Vision: K projection + bias,ampere_bf16_s16816gemm_bf16_64x64_ldg8_relu_f2f_stages_64x5_tn,vlm.vision.camera2,12000.0,4001536.0,679477248.0,589824.0,22067680.0,2730954752.0,10297344.0,38.86,49.76,49.76,30.78,8.33,9.35,24.88
