id,process_id,device,context,stream,kernel,grid,block,operator,domain,duration_ns,memory_level,memory_bytes,dram_bytes,flops,ai_flops_per_byte,performance_tflops,status
1402,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer08._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,15040.000000000002,l2,465088.0,,0.0,,,zero_counted_flops
1402,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer08._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,15040.000000000002,l2,465088.0,,358400.0,0.7706068528966561,0.02382978723404255,ok
1403,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer08._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,84096.0,l2,23320288.0,,1073741824.0,46.043248865537166,12.768048706240487,ok
1403,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer08._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,84096.0,l2,23320288.0,,2883584.0,0.12365130310569063,0.034289193302891936,ok
1404,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer08._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,75552.00000000001,l2,39201824.0,,536870912.0,13.695049291583983,7.105978822532824,ok
1404,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer08._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,75552.00000000001,l2,39201824.0,,131072.0,0.003343517893453121,0.0017348581109699278,ok
1405,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer09._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,14880.000000000002,l2,470976.0,,0.0,,,zero_counted_flops
1405,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer09._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,14880.000000000002,l2,470976.0,,358400.0,0.7609729582823753,0.024086021505376344,ok
1406,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer09._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,36192.0,l2,13753824.0,,335544320.0,24.396438401422035,9.271229000884173,ok
1406,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer09._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,36192.0,l2,13753824.0,,442368.0,0.03216327328312475,0.012222811671087533,ok
1407,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer09._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,17920.0,l2,2859552.0,,47710208.0,16.68450442586811,2.6624,ok
1407,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer09._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,17920.0,l2,2859552.0,,93184.0,0.03258692270677365,0.0052,ok
1408,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer09._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,18400.0,l2,566656.0,,0.0,,,zero_counted_flops
1408,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer09._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,18400.0,l2,566656.0,,2528000.0,4.461260447255477,0.1373913043478261,ok
1409,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer09._matmul_small.line1921/_matmul_small,bf16_tensor,16320.0,l2,3397632.0,,54525952.0,16.04822182037372,3.341050980392157,ok
1409,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer09._matmul_small.line1921/_matmul_small,fp32_simt,16320.0,l2,3397632.0,,0.0,,,zero_counted_flops
1410,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer09._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,43008.00000000001,l2,14672448.0,,268435456.0,18.295205817052477,6.241523809523809,ok
1410,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer09._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,43008.00000000001,l2,14672448.0,,131072.0,0.008933205965357655,0.0030476190476190473,ok
1411,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer09._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,14240.0,l2,462944.0,,0.0,,,zero_counted_flops
1411,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer09._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,14240.0,l2,462944.0,,358400.0,0.7741757102370913,0.025168539325842693,ok
1412,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer09._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,92128.00000000001,l2,23323456.0,,1073741824.0,46.03699486045293,11.654891281695031,ok
1412,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer09._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,92128.00000000001,l2,23323456.0,,2883584.0,0.12363450768188042,0.03129975686002084,ok
1413,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer09._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,75552.00000000001,l2,39214944.0,,536870912.0,13.690467389166741,7.105978822532824,ok
1413,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer09._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,75552.00000000001,l2,39214944.0,,131072.0,0.0033423992649332865,0.0017348581109699278,ok
1414,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer10._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,16928.0,l2,456224.0,,0.0,,,zero_counted_flops
1414,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer10._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,16928.0,l2,456224.0,,358400.0,0.7855790138177737,0.021172022684310017,ok
1415,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer10._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,37888.0,l2,13749344.0,,335544320.0,24.404387583873092,8.856216216216216,ok
1415,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer10._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,37888.0,l2,13749344.0,,442368.0,0.03217375316233269,0.011675675675675677,ok
1416,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer10._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,17600.0,l2,2888192.0,,47710208.0,16.519056904804113,2.7108072727272723,ok
1416,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer10._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,17600.0,l2,2888192.0,,93184.0,0.032263783017195534,0.005294545454545454,ok
1417,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer10._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,17280.0,l2,561120.0,,0.0,,,zero_counted_flops
1417,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer10._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,17280.0,l2,561120.0,,2528000.0,4.505275163957799,0.14629629629629629,ok
1418,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer10._matmul_small.line1921/_matmul_small,bf16_tensor,19232.0,l2,3405408.0,,54525952.0,16.011576880068407,2.835168053244592,ok
1418,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer10._matmul_small.line1921/_matmul_small,fp32_simt,19232.0,l2,3405408.0,,0.0,,,zero_counted_flops
1419,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer10._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,43424.0,l2,14772256.0,,268435456.0,18.17159518491962,6.181730287398673,ok
1419,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer10._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,43424.0,l2,14772256.0,,131072.0,0.008872849211386534,0.003018422991893883,ok
1420,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer10._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,14176.000000000002,l2,457216.0,,0.0,,,zero_counted_flops
1420,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer10._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,14176.000000000002,l2,457216.0,,358400.0,0.7838745800671892,0.025282167042889388,ok
1421,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer10._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,79360.0,l2,23320576.0,,1073741824.0,46.04268024940722,13.530012903225806,ok
1421,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer10._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,79360.0,l2,23320576.0,,2883584.0,0.12364977606041978,0.036335483870967744,ok
1422,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer10._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,73344.00000000001,l2,39217856.0,,536870912.0,13.68945084606359,7.319902268760906,ok
1422,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer10._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,73344.00000000001,l2,39217856.0,,131072.0,0.0033421510854647436,0.0017870855148342055,ok
1423,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer11._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,14976.0,l2,457504.0,,0.0,,,zero_counted_flops
1423,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer11._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,14976.0,l2,457504.0,,358400.0,0.7833811289081626,0.023931623931623933,ok
1424,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer11._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,38112.00000000001,l2,13835872.0,,335544320.0,24.251765266403158,8.80416456759026,ok
1424,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer11._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,38112.00000000001,l2,13835872.0,,442368.0,0.03197254209926197,0.011607052896725438,ok
1425,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer11._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,19200.000000000004,l2,2878176.0,,47710208.0,16.576542921628143,2.4849066666666664,ok
1425,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer11._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,19200.000000000004,l2,2878176.0,,93184.0,0.032376060393804966,0.004853333333333333,ok
1426,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer11._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,17088.0,l2,560928.0,,0.0,,,zero_counted_flops
1426,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer11._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,17088.0,l2,560928.0,,2528000.0,4.506817274231274,0.14794007490636704,ok
1427,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer11._matmul_small.line1921/_matmul_small,bf16_tensor,19488.0,l2,3405184.0,,54525952.0,16.012630154493856,2.797924466338259,ok
1427,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer11._matmul_small.line1921/_matmul_small,fp32_simt,19488.0,l2,3405184.0,,0.0,,,zero_counted_flops
1428,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer11._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,43264.00000000001,l2,14718176.0,,268435456.0,18.238364319056927,6.204591715976331,ok
1428,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer11._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,43264.00000000001,l2,14718176.0,,131072.0,0.008905451327664515,0.003029585798816568,ok
1429,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer11._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,12960.000000000002,l2,467424.0,,0.0,,,zero_counted_flops
1429,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer11._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,12960.000000000002,l2,467424.0,,358400.0,0.7667556650920792,0.02765432098765432,ok
1430,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer11._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,90048.0,l2,23348512.0,,1073741824.0,45.987591157843376,11.924105188343994,ok
1430,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer11._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,90048.0,l2,23348512.0,,2883584.0,0.12350183172272391,0.0320227434257285,ok
1431,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer11._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,73408.0,l2,39282240.0,,536870912.0,13.667013693720113,7.313520488230166,ok
1431,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer11._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,73408.0,l2,39282240.0,,131072.0,0.003336673265068387,0.001785527462946818,ok
1432,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer12._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,12960.000000000002,l2,468224.0,,0.0,,,zero_counted_flops
1432,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer12._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,12960.000000000002,l2,468224.0,,358400.0,0.7654455986878076,0.02765432098765432,ok
1433,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer12._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,36512.00000000001,l2,13826240.0,,335544320.0,24.268660170805656,9.189973707274321,ok
1433,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer12._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,36512.00000000001,l2,13826240.0,,442368.0,0.03199481565487074,0.012115687992988606,ok
1434,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer12._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,18144.0,l2,2850016.0,,47710208.0,16.740329878849803,2.629530864197531,ok
1434,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer12._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,18144.0,l2,2850016.0,,93184.0,0.03269595679462852,0.005135802469135802,ok
1435,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer12._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16128.000000000002,l2,560032.0,,0.0,,,zero_counted_flops
1435,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer12._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16128.000000000002,l2,560032.0,,2528000.0,4.514027769841723,0.15674603174603174,ok
1436,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer12._matmul_small.line1921/_matmul_small,bf16_tensor,17280.0,l2,3432832.0,,54525952.0,15.883664566165779,3.155437037037037,ok
1436,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer12._matmul_small.line1921/_matmul_small,fp32_simt,17280.0,l2,3432832.0,,0.0,,,zero_counted_flops
1437,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer12._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,40064.0,l2,14723520.0,,268435456.0,18.231744582817154,6.700166134185304,ok
1437,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer12._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,40064.0,l2,14723520.0,,131072.0,0.008902219034578688,0.003271565495207668,ok
1438,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer12._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,14592.0,l2,458240.0,,0.0,,,zero_counted_flops
1438,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer12._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,14592.0,l2,458240.0,,358400.0,0.7821229050279329,0.02456140350877193,ok
1439,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer12._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,81632.0,l2,23291520.0,,1073741824.0,46.10011815459017,13.15344257154057,ok
1439,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer12._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,81632.0,l2,23291520.0,,2883584.0,0.12380402824719039,0.03532418659349274,ok
1440,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer12._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,74976.00000000001,l2,39385920.0,,536870912.0,13.631036471916868,7.1605702091335885,ok
1440,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer12._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,74976.00000000001,l2,39385920.0,,131072.0,0.003327889763651579,0.001748186086214255,ok
1441,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer13._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,17024.0,l2,456320.0,,0.0,,,zero_counted_flops
1441,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer13._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,17024.0,l2,456320.0,,358400.0,0.7854137447405329,0.021052631578947364,ok
1442,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer13._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,36128.00000000001,l2,13824704.0,,335544320.0,24.27135655128674,9.287652790079715,ok
1442,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step08.layer13._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,36128.00000000001,l2,13824704.0,,442368.0,0.031998370453356545,0.0122444641275465,ok
1443,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer13._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,15200.0,l2,2838976.0,,47710208.0,16.805428436168533,3.1388294736842104,ok
1443,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step08.layer13._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,15200.0,l2,2838976.0,,93184.0,0.03282310241439167,0.006130526315789473,ok
1444,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer13._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16416.0,l2,560288.0,,0.0,,,zero_counted_flops
1444,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step08.layer13._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16416.0,l2,560288.0,,2528000.0,4.511965275001428,0.15399610136452244,ok
1445,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer13._matmul_small.line1921/_matmul_small,bf16_tensor,16608.0,l2,3414144.0,,54525952.0,15.97060698084205,3.2831136801541425,ok
1445,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step08.layer13._matmul_small.line1921/_matmul_small,fp32_simt,16608.0,l2,3414144.0,,0.0,,,zero_counted_flops
1446,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer13._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,40288.00000000001,l2,14741952.0,,268435456.0,18.208949262621395,6.662913423351866,ok
1446,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step08.layer13._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,40288.00000000001,l2,14741952.0,,131072.0,0.008891088507139353,0.0032533756949960284,ok
1447,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer13._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,14880.000000000002,l2,456768.0,,0.0,,,zero_counted_flops
1447,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step08.layer13._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,14880.000000000002,l2,456768.0,,358400.0,0.7846434075942272,0.024086021505376344,ok
1448,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer13._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,78624.00000000001,l2,23316864.0,,1073741824.0,46.05001015573964,13.656667480667478,ok
1448,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step08.layer13._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,78624.00000000001,l2,23316864.0,,2883584.0,0.12366946086746486,0.03667562067562067,ok
1449,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step08.layer13._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,72512.0,l2,39344192.0,,536870912.0,13.64549339328153,7.403890556045895,ok
