id,kernel,grid,block,stage,family,module,nvtx,duration_ns,dram_bytes,bf16_flops,fp32_flops,dram_util_pct,tensor_active_pct
6566,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(200, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.input_layernorm,2752.0,251904.0,0.0,51200.0,10.83,0.0
6567,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(200, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.input_layernorm,2752.0,251776.0,0.0,102400.0,10.75,0.0
6568,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(50, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.input_layernorm,2208.0000000000005,226688.0,0.0,0.0,12.3,0.0
6569,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.input_layernorm,1984.0,10368.0,0.0,0.0,0.63,0.0
6570,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(T1::Params),"(8, 5, 1)","(128, 1, 1)",action_expert,QKV,paligemma_with_expert.gemma_expert.model.layers.8.self_attn.qkv_proj,action_expert|QKV|paligemma_with_expert.gemma_expert.model.layers.8.self_attn.qkv_proj,11552.0,6547200.0,335544320.0,327680.0,66.05,25.01
6571,triton_poi_fused__to_copy_add_cat_mul_neg_slice_unsqueeze_0,"(200, 1, 1)","(256, 1, 1)",action_expert,Other,denoise,action_expert|Other|denoise,3008.0000000000005,294528.0,0.0,409600.0,11.52,0.0
6572,triton_poi_fused__to_copy_add_cat_mul_neg_slice_unsqueeze_1,"(25, 1, 1)","(256, 1, 1)",action_expert,Other,denoise,action_expert|Other|denoise,2240.0,93696.0,0.0,51200.0,4.89,0.0
6573,"void at::<unnamed>::CatArrayBatchedCopy_vectorized<at::<unnamed>::OpaqueType<2>, unsigned int, 3, 128, 1, 16, 8>(char *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","(230, 2, 1)","(128, 1, 1)",action_expert,Other,denoise,action_expert|Other|denoise,3232.0,538752.0,0.0,0.0,19.63,0.0
6574,"void at::<unnamed>::CatArrayBatchedCopy<at::<unnamed>::OpaqueType<2>, unsigned int, 4, 64, 64>(T1 *, at::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::<unnamed>::TensorSizeStride<T2, 4>, int, T2)","(184, 2, 1)","(512, 1, 1)",action_expert,Other,denoise,action_expert|Other|denoise,5440.0,621696.0,0.0,0.0,13.31,0.0
6575,"void cutlass::device_kernel<flash::enable_sm80_to_sm89<flash::FlashAttnFwdSm80<flash::CollectiveMainloopFwdSm80<8, 1, 1, cute::tuple<cute::C<128>, cute::C<64>, cute::C<256>>, 256, cutlass::bfloat16_t, float, arch::Sm80, 0, 0, 0, 0, 0, 0, 1, 0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<128>, cute::C<256>, cute::C<64>>, cute::tuple<cute::C<1>, cute::C<1>, cute::C<1>>, cutlass::bfloat16_t, arch::Sm80, 256, 0, 1, 0, 0>, flash::SingleTileScheduler<0, 0, 1, 128>>>>(T1::Params)","(4, 1, 1)","(256, 1, 1)",action_expert,Attention (fused),paligemma_with_expert.gemma_expert.model.layers.8.self_attn.attn,action_expert|Attention (fused)|paligemma_with_expert.gemma_expert.model.layers.8.self_attn.attn,122176.00000000001,1376128.0,536870912.0,3804976.0,1.31,3.7
6576,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,"(16, 1, 5)","(128, 1, 1)",action_expert,O projection,paligemma_with_expert.gemma_expert.model.layers.8.self_attn.o_proj,action_expert|O projection|paligemma_with_expert.gemma_expert.model.layers.8.self_attn.o_proj,10048.000000000002,5223936.0,268435456.0,327680.0,60.44,22.88
6577,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, 0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, 1, 0, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)","(32, 4, 1)","(32, 16, 1)",action_expert,O projection,paligemma_with_expert.gemma_expert.model.layers.8.self_attn.o_proj,action_expert|O projection|paligemma_with_expert.gemma_expert.model.layers.8.self_attn.o_proj,2816.0000000000005,579968.0,0.0,307200.0,24.25,0.0
6578,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(100, 1, 1)","(128, 1, 1)",action_expert,Other,denoise,action_expert|Other|denoise,3456.0,145024.0,0.0,51200.0,4.97,0.0
6579,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>(int, T2, T3)","(50, 1, 1)","(128, 1, 1)",action_expert,Other,denoise,action_expert|Other|denoise,2208.0000000000005,229376.0,0.0,102400.0,12.44,0.0
6580,"void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","(100, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,3616.0,155264.0,0.0,0.0,5.0,0.0
6581,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(50, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,2176.0,226048.0,0.0,51200.0,12.26,0.0
6582,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>>(T3)","(4, 1, 1)","(32, 16, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,5184.000000000001,292864.0,0.0,66290.0,6.61,0.0
6583,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,1856.0,5632.0,0.0,2048.0,0.36,0.0
6584,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,1920.0000000000002,7296.0,0.0,0.0,0.45,0.0
6585,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl<at::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(100, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,4896.0,188544.0,0.0,51200.0,4.5,0.0
6586,"void gemv2T_kernel_val<int, int, float, float, float, float, 128, 16, 2, 2, 0, 1, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)","(384, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,20768.0,14512896.0,0.0,6930432.0,81.19,0.0
6587,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,1888.0000000000002,10112.0,0.0,2048.0,0.63,0.0
6588,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(200, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,2688.0000000000005,252160.0,0.0,51200.0,11.11,0.0
6589,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(200, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,2688.0000000000005,251776.0,0.0,102400.0,11.1,0.0
6590,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(50, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,2176.0,226176.0,0.0,0.0,12.33,0.0
6591,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.8.post_attention_layernorm,1920.0000000000002,10368.0,0.0,0.0,0.64,0.0
6592,ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x3_tn,"(64, 1, 1)","(128, 1, 1)",action_expert,FFN up,paligemma_with_expert.gemma_expert.model.layers.8.mlp,action_expert|FFN up|paligemma_with_expert.gemma_expert.model.layers.8.mlp,29184.0,20988544.0,1073741824.0,524288.0,83.51,31.38
6593,"void sglang::act_and_mul_kernel<__nv_bfloat16, 2, 0, 0, 0, 0>(sglang::ActivationParams)","(100, 1, 1)","(256, 1, 1)",action_expert,FFN up,paligemma_with_expert.gemma_expert.model.layers.8.mlp,action_expert|FFN up|paligemma_with_expert.gemma_expert.model.layers.8.mlp,3136.0,895232.0,0.0,1843200.0,34.04,0.0
6594,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,"(16, 1, 5)","(128, 1, 1)",action_expert,FFN down,paligemma_with_expert.gemma_expert.model.layers.8.mlp.down_proj,action_expert|FFN down|paligemma_with_expert.gemma_expert.model.layers.8.mlp.down_proj,16448.000000000004,10509568.0,536870912.0,327680.0,74.24,27.99
6595,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, 0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, 1, 0, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)","(32, 4, 1)","(32, 16, 1)",action_expert,FFN down,paligemma_with_expert.gemma_expert.model.layers.8.mlp.down_proj,action_expert|FFN down|paligemma_with_expert.gemma_expert.model.layers.8.mlp.down_proj,2880.0000000000005,581376.0,0.0,307200.0,23.82,0.0
6596,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(100, 1, 1)","(128, 1, 1)",action_expert,Other,denoise,action_expert|Other|denoise,3488.0000000000005,144384.0,0.0,51200.0,4.84,0.0
6597,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<c10::BFloat16>, std::array<char *, 3>>(int, T2, T3)","(50, 1, 1)","(128, 1, 1)",action_expert,Other,denoise,action_expert|Other|denoise,2336.0,227968.0,0.0,102400.0,11.55,0.0
6598,"void at::unrolled_elementwise_kernel<at::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, memory::LoadWithCast<1>, memory::StoreWithCast<1>>(int, T1, T2, T4, T5, T6, T7)","(100, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,3648.0,155648.0,0.0,0.0,4.99,0.0
6599,"void at::vectorized_elementwise_kernel<4, void at::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(50, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,2272.0,229888.0,0.0,51200.0,11.99,0.0
6600,"void at::reduce_kernel<512, 1, at::ReduceOp<float, at::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>>(T3)","(4, 1, 1)","(32, 16, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,5280.0,293248.0,0.0,66290.0,6.5,0.0
6601,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,1952.0000000000002,5760.0,0.0,2048.0,0.35,0.0
6602,"void at::vectorized_elementwise_kernel<4, at::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,1920.0000000000002,7168.0,0.0,0.0,0.44,0.0
6603,"void at::elementwise_kernel<128, 4, void at::gpu_kernel_impl<at::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(100, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,4832.000000000001,189440.0,0.0,51200.0,4.58,0.0
6604,"void gemv2T_kernel_val<int, int, float, float, float, float, 128, 16, 2, 2, 0, 1, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13, T6, T6)","(384, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,20640.000000000004,14513792.0,0.0,6930432.0,81.61,0.0
6605,"void at::vectorized_elementwise_kernel<4, at::CUDAFunctorOnSelf_add<float>, std::array<char *, 2>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,1920.0000000000002,10112.0,0.0,2048.0,0.63,0.0
6606,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::BinaryFunctor<float, float, float, binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(200, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,2720.0,252032.0,0.0,51200.0,10.76,0.0
6607,"void at::elementwise_kernel<128, 2, void at::gpu_kernel_impl_nocast<at::CUDAFunctor_add<float>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)","(200, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,2688.0000000000005,252032.0,0.0,102400.0,11.15,0.0
6608,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(50, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,2176.0,226304.0,0.0,0.0,12.44,0.0
6609,"void at::vectorized_elementwise_kernel<4, at::bfloat16_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","(1, 1, 1)","(128, 1, 1)",action_expert,Norm / residual,paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,action_expert|Norm-residual|paligemma_with_expert.gemma_expert.model.layers.9.input_layernorm,1920.0000000000002,10240.0,0.0,0.0,0.63,0.0
