utc,pid,rss_bytes,process_hwm_bytes,host_available_bytes,gpu_gpc_cur_hz,gpu_gpc_min_hz,gpu_gpc_max_hz
2026-09-13T12:17:54.871126+00:00,2728813,5968285696,19650097152,89077268480,1575000000,1575000000,1575000000
2026-09-13T12:18:04.871912+00:00,2728813,5968285696,19650097152,105280262144,1575000000,1575000000,1575000000
2026-09-13T12:18:14.872586+00:00,2728813,5968285696,19650097152,89087983616,1575000000,1575000000,1575000000
2026-09-13T12:18:24.881593+00:00,2728813,5968285696,19650097152,89135546368,1575000000,1575000000,1575000000
2026-09-13T12:18:34.882306+00:00,2728813,5968285696,19650097152,89051807744,1575000000,1575000000,1575000000
2026-09-13T12:18:44.884950+00:00,2728813,5968285696,19650097152,89044922368,1575000000,1575000000,1575000000
2026-09-13T12:18:54.887646+00:00,2728813,5968285696,19650097152,88922058752,1575000000,1575000000,1575000000
2026-09-13T12:19:04.888341+00:00,2728813,5968285696,19650097152,88962224128,1575000000,1575000000,1575000000
2026-09-13T12:19:14.912718+00:00,2728813,5968285696,19650097152,89061736448,1575000000,1575000000,1575000000
2026-09-13T12:19:24.913409+00:00,2728813,5968285696,19650097152,89076142080,1575000000,1575000000,1575000000
2026-09-13T12:19:35.001245+00:00,2728813,5968285696,19650097152,88899960832,1575000000,1575000000,1575000000
